id,label
3190,a collection of exercises in two-dimensional physics part 1
3191,chapline-manton interaction vertices and hamiltonian brst cohomology
3192,freedman-townsend vertex from hamiltonian brst cohomology
3193,on the irreducible freedman-townsend vertex
3194,quantization ambiguity and supersymmetric ground state wave functions
3195,emergence of skyrme crystal in gross-neveu and t hooft models at finite
3196,brane-worlds and their deformations
3197,solitons and domain walls in odd dimensions
3198,on supersymmetry breaking in string theory and its realization in brane
3199,consistent interactions in the hamiltonian brst formalism
3200,the concept of a noncommutative riemann surface
3201,the braiding for representations of q-deformed affine sl 2
3202,renormalization of qed with planar binary trees
3203,anomalous dimensions in n 4 sym theory at order g 4
3204,open string and morita equivalence of the dirac-born-infeld action with
3205,on the string description of confinement
3206,inflationary universe in higher derivative induced gravity
3208,large n dynamics of dimensionally reduced 4d su n super yang-mills
3209,on b c system at finite temperature in thermo field approach
3210,quantum matrix algebra for the su n wznw model
3211,t-duality covariance of superd-branes
3212,let's baxterise
3213,magnetic and dyonic black holes in d 4 gauged supergravity
3214,a derivation of witten's conjecture relating donaldson and
3215,noncommutative gauge dynamics from the string worldsheet
3216,the interplay between theta and t
3217,thermodynamics of the complex su 3 toda theory
3218,near-extremal correlators and vanishing supergravity couplings in
3219,a stable non-bps configuration from intersecting branes and antibranes
3220,level four approximation to the tachyon potential in superstring field
3221,t-duality and actions for non-bps d-branes
3222,interacting six-dimensional topological field theories
3223,spontaneous breakdown of lorentz invariance in iib matrix model
3224,kinks from dynamical systems
3225,on the confining potential in 4d su n c gauge theory with dilaton
3226,non-bps d-brane solutions in six dimensional orbifolds
3227,noncommutative gauge theory divergences and closed strings
3228,proof of a symmetrized trace conjecture for the abelian born-infeld
3229,vacuum energy and casimir force in a presence of skin-depth dependent
3230,3-point functions of universal scalars in maximal scfts at large n
3231,noncommutative monopole from nonlinear monopole
3232,noncommutative geometry as a regulator
3233,anomaly cancellation in m-theory on orbifolds
3234,derivatives and the role of the drinfel'd twist in noncommutative string
3235,the u 1 s in the finite n limit of orbifold field theories
3236,a note on warped string compactification
3237,complementarity of the maldacena and randall-sundrum pictures
3238,non-associative geometry and discrete structure of spacetime
3239,geometric interpretation of schwarzschild instantons
3240,on dimensional reductions of the m-9-brane
3241,compactification and identification of branes in the kaluza-klein
3242,on the landau-ginzburg description of boundary cfts and special
3243,polarization-free generators and the s-matrix
3244,gravitational instantons and internal dimensions
3245,anomalous n 2 superconformal ward identities
3246,integration of the sl 2 r u 1 gauged wznw theory by reduction and
3247,the two-exponential liouville theory and the uniqueness of the
3248,supersymmetric brane-worlds
3249,towards a sdlcq test of the maldacena conjecture
3250,the image of self intersecting qcd strings in four dimensions
3251,excision of repulson singularities
3252,q-ball dynamics
3253,non-perturbative mass renormalization in quenched qed from the worldline
3254,temperature independent renormalization of finite temperature field
3255,dimensional transmutation and dimensional regularization in quantum
3256,heterotic m-theory cosmology in four and five dimensions
3257,nucleation at finite temperature beyond the superminispace model
3258,two-loop beta functions of the sine-gordon model
3259,poincare anomaly in planar field theory
3260,symplectic symmetry of the neutrino mass and the see-saw mechanism
3261,the many faces of osp 1 32
3262,d-brane recoil and supersymmetry obstruction
3263,the spectrum of bps branes on a noncompact calabi-yau
3264,commuting charges and symmetric spaces
3265,n 4 super yang-mills low-energy effective action at three and four loops
3266,shape invariant potentials depending on n parameters transformed by
3267,dimensional transmutation and dimensional regularization in quantum
3268,ffz realization of the deformed super virasoro algebra
3269,mass hierarchy and localization of gravity in extra time
3270,field theory on noncommutative space-time and the deformed virasoro
3271,black hole scan
3272,instanton calculus topological field theories and n 2 super yang-mills
3273,superworldvolume dynamics of superbranes from nonlinear realizations
3274,confined maxwell field and temperature inversion symmetry
3275,a solution of the randall-sundrum model and the mass hierarchy problem
3276,difference equations for correlation functions of belavin's
3277,supersymmetry without hermiticity
3278,tachyon condensation and brane descent relations in p-adic string theory
3279,some problems in defining functional integration over the gauge group
3280,vertex operators for the supermembrane
3281,hyperbolic spaces in string and m-theory
3282,quantum inconsistency of einstein supergravity
3283,duffin-kemmer-petiau and klein-gordon-fock equations for
3284,temperature of d3-branes off extremality
3285,eleven dimensional supergravity as a constrained topological field
3286,consistent kaluza-klein sphere reductions
3287,field redefinition invariance in quantum field theory
3288,a note on classical solution of chaplygin-gas as d-brane
3289,a test of the ads cft duality on the coulomb branch
3290,the dimensional-reduction anomaly in spherically symmetric spacetimes
3291,ads cft for non-boundary manifolds
3292,remark on quantum nambu bracket
3293,higher dimensional schwinger-like anomalous effective action
3294,restrictions on gauge groups in noncommutative gauge theory
3295,quasinormal modes of reissner-nordstr ddot o m anti-de sitter black
3296,modal field theory and quasi-sparse eigenvector diagonalization
3297,quantization of constrained systems
3298,projections in string theory and boundary states for gepner models
3299,standard cosmology from sigma-model
3300,gravity of higher-dimensional global defects
3301,spontaneous symmetry breaking at infinite momentum without p zero-modes
4002,on noncommutative and commutative equivalence for bfym theory
4003,supersymmetry at large distance scales
4004,black hole evaporation and large extra dimensions
4005,various modified solutions of the randall-sundrum model with the
4006,the lax pair for c 2-type ruijsenaars-schneider model
4007,field-dependent brs tranformations and correct prescription for
4008,bosons doubling
4009,warped compactifications and ads cft
4010,single-scale diagrams and multiple binomial sums
4011,graviton scattering on d6 branes with b fields
4012,the berry phase and monopoles in non-abelian gauge theories
4013,stretched strings in noncommutative field theory
4014,localizing gravity on a string-like defect in six dimensions
4015,tachyon condensation on a non-bps d-brane
